#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1560000083922423296,-0.02101284703700501,-0.013851450773477159,0.0019728016232188617,-0.0018832308493692664,9.692417521881453,0.23053292533652842
1560000083932446208,-0.016770070228624756,-0.01704106985794096,-0.001199744758196175,0.010231135517915015,9.655946765302954,0.4394583600299107
1560000083942468608,-0.012527292492945707,-0.019167481651422014,0.0009152860857038758,0.0323711964072909,9.589293785129712,0.5364799060181205
1560000083952491776,-0.007223820786996293,-0.020230688012909948,-0.001199744758196175,0.04834314651400535,9.530162686913913,0.590673412745117
1560000083962514432,-0.0019203490810468793,-0.019167481651422014,0.0009152860857038758,0.0362296072603975,9.518006599257427,0.5783844905956501
1560000083972537088,0.0023224281909827726,-0.02129389437439788,0.0009152860857038758,0.04689043652389038,9.58965278301293,0.4890766683128781
1560000083982560000,0.012929372066530997,-0.025546719820349617,-0.00014222933624614964,0.07175994678514647,9.709314656795478,0.35031436593799864
1560000083992582912,0.01611145444099149,-0.022357100735885815,0.0019728016232188617,0.12021712805279053,9.757941437215303,0.07994191249341037
1560000084002605312,0.012929372066530997,-0.02873633890481342,-0.001199744758196175,0.09131306828734448,9.811735055302936,-0.13283729924968957
1560000084012627968,0.011868676705312442,-0.014914657134965092,-0.001199744758196175,-0.04190616109304121,9.872501946682332,-0.26798495621791524
1560000084022651136,0.009747288764771711,-0.02129389437439788,-0.0022572601801462006,0.044689801702966256,9.923256985200812,-0.3524807428309834
1560000084032673792,-0.0008596547630394663,-0.025546719820349617,-0.00014222933624614964,0.1235696702027821,9.94732845557206,-0.3848457464983088
1560000084042696704,-0.006163126353076531,-0.020230688012909948,-0.001199744758196175,0.01454522468825023,9.886547177687092,-0.27424311305154814
1560000084052719360,-0.012527292492945707,-0.02129389437439788,0.0030303169296039267,0.011331611553608671,9.81817887317542,-0.1176315081643725
1560000084062742016,-0.0157093748674062,-0.020230688012909948,0.0030303169296039267,0.06963122086812266,9.745520494236027,0.0664314630988083
1560000084072764928,-0.01358798692686547,-0.022357100735885815,-0.0022572601801462006,0.033273528028250225,9.684712104042136,0.23855676029787112
1560000084082778624,-0.011466598059025945,-0.024483513458861683,0.0019728016232188617,0.04816604354385057,9.63424661383987,0.3793267225009063
1560000084092801792,-0.007223820786996293,-0.022357100735885815,0.0019728016232188617,0.13296989280688754,9.597774447636501,0.4776483730608197
1560000084102824704,-0.0008596547630394663,-0.024483513458861683,-0.00014222933624614964,0.07831358988929325,9.601289972856629,0.5153287130778862
1560000084112847360,-0.0019203490810468793,-0.022357100735885815,-0.0022572601801462006,0.023059042241897802,9.616140713010815,0.5153887043321429
1560000084122870272,0.009747288764771711,-0.01704106985794096,0.0009152860857038758,0.07151795290273055,9.640454667207838,0.4293580206512364
1560000084132892928,0.008686594330851949,-0.022357100735885815,-0.0022572601801462006,0.10492326329556323,9.67987104459395,0.3127955372877173
1560000084142915840,0.01611145444099149,-0.020230688012909948,0.0019728016232188617,0.12864987776019277,9.728748792899228,0.17735831260601684
1560000084152938240,0.015050760007071728,-0.027673132543325485,-0.00014222933624614964,0.12864987776019277,9.789525669633704,0.029897322190346243
1560000084162961152,0.015050760007071728,-0.02129389437439788,-0.0022572601801462006,0.1184728101908574,9.845198584502624,-0.10208116499668883
1560000084172983808,0.013990065573151966,-0.013851450773477159,-0.00014222933624614964,0.09424861187367718,9.893817760671475,-0.21266803098841658
1560000084183006208,0.007625899896932187,-0.012788244411989225,-0.001199744758196175,0.07002174489567561,9.93248100655691,-0.2326451150633293
1560000084193029376,0.0012617339888877088,-0.01704106985794096,0.0009152860857038758,0.048443804387648025,9.952987475262539,-0.22457538077718675
1560000084203052544,-0.005102432150981467,-0.007472213069296962,-0.00014222933624614964,0.03632878854413719,9.916515373266039,-0.18770421140544094
1560000084213075200,-0.010405903625106183,-0.015977862566958212,0.0019728016232188617,0.04669406526272264,9.85748059092049,-0.09761561548250394
1560000084223098112,-0.014648681360785232,-0.013851450773477159,-0.0022572601801462006,0.06981828716788925,9.78541484873629,0.025982143839311765
1560000084233121024,-0.01995215260308525,-0.012788244411989225,-0.0022572601801462006,0.033474644357205395,9.761100649639818,0.1857509943830939
1560000084243143424,-0.01995215260308525,-0.0064090067078090285,-0.0022572601801462006,0.03763108182251355,9.69614336012523,0.3455231738414093
1560000084253166080,-0.016770070228624756,-0.008535419430784896,0.0019728016232188617,0.0982122824172114,9.57455659039817,0.5053143822207117
