#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1560000122929683200,0.00020103955496794668,0.1924105508228635,-0.003314775602096226,0.24498169119790703,9.766403457375873,-0.5493720565177338
1560000122939705856,0.0023224281909827726,0.19772659192525133,-0.001199744758196175,0.24498169119790703,9.766403457375873,-0.5862485732160447
1560000122949729024,0.0012617339888877088,0.2115482839195426,-0.004372291139611212,0.1731462213220202,9.766403457375873,-0.5745465629650991
1560000122959751680,-0.0019203490810468793,0.2158010870576188,-0.0022572601801462006,0.13335140179638744,9.771121495818095,-0.5527144188729952
1560000122969774848,-0.0019203490810468793,0.21473789370905827,-0.005429806445996277,0.1454691180910122,9.78328177637177,-0.5158350512304437
1560000122979797760,-0.0029810433990542923,0.22324354460096174,-0.001199744758196175,0.17668518624024793,9.766695333036123,-0.47895392522411906
1560000122989820416,-0.008284515220916056,0.22536996104191687,-0.001199744758196175,0.20848233473027517,9.749232633599048,-0.435142042056231
1560000122999843584,-0.004041737717061705,0.2296227790519101,-0.0022572601801462006,0.22059968601670146,9.761392552600087,-0.361385471048482
1560000123009866240,-0.004041737717061705,0.23600202837477546,-0.003314775602096226,0.16148327109054494,9.744958825472153,-0.2731802057809002
1560000123019889408,-0.0008596547630394663,0.23281240371334277,-0.006487321983511263,0.052428683521488134,9.708480217184045,-0.17483956825921623
1560000123029912576,-0.004041737717061705,0.23600202837477546,-0.0022572601801462006,0.12292123783481951,9.708034213267297,-0.14934866817256898
1560000123039935232,-0.0029810433990542923,0.23812842994381356,-0.003314775602096226,0.1298213101023627,9.708034213267297,-0.1342986151328831
1560000123049957888,-0.0019203490810468793,0.237065221723336,0.0009152860857038758,0.03288274340022426,9.708034213267297,-0.1342986151328831
1560000123059980544,0.00020103955496794668,0.227496377482872,-0.00014222933624614964,0.021865505958322557,9.727195696453931,-0.16335556502516124
1560000123070003712,-0.0019203490810468793,0.2317491954928652,-0.001199744758196175,0.04992755925984241,9.751517934627755,-0.19561708458341873
1560000123080026624,-0.0008596547630394663,0.22536996104191687,-0.001199744758196175,0.146875646734821,9.775840086747316,-0.20791101611724402
1560000123090049536,0.003383122624902535,0.22855958570334955,-0.001199744758196175,0.15118901118154465,9.771559427900831,-0.22743280486524925
1560000123100072704,-0.005102432150981467,0.21686429527809636,-0.0022572601801462006,0.09060041790533235,9.74723886679348,-0.25201906432901766
1560000123110095616,0.00020103955496794668,0.21792750349857393,-0.004372291139611212,0.13776220583185872,9.770975625956273,-0.2523144035542604
1560000123120118016,0.00020103955496794668,0.22111712816000662,-0.004372291139611212,0.13909505426829427,9.766906026117654,-0.23794329474534875
1560000123130140928,-0.0008596547630394663,0.21686429527809636,0.0009152860857038758,0.06606913025706414,9.718051683544445,-0.2009017838184428
1560000123140095488,0.0012617339888877088,0.2136746854885807,-0.0022572601801462006,0.1083956472715957,9.708034213267297,-0.15455332715305037
1560000123150118144,-0.0008596547630394663,0.2243067528214393,-0.001199744758196175,0.16059096600429498,9.705747482446546,-0.11000589151269327
1560000123160141312,0.0012617339888877088,0.22218033638048418,-0.001199744758196175,0.12423511232512825,9.693586297917212,-0.08541780674098794
1560000123170163968,0.00020103955496794668,0.22324354460096174,-0.003314775602096226,0.0878863907340575,9.710027046630731,-0.1258873334138394
1560000123180186624,0.005504511492742059,0.2243067528214393,-0.001199744758196175,0.0515414528407609,9.746499039790894,-0.21191978885710155
1560000123190209536,0.005504511492742059,0.22855958570334955,-0.0022572601801462006,0.1947316815383213,9.782982536053186,-0.3222624920715931
1560000123200232448,0.003383122624902535,0.2296227790519101,-0.00014222933624614964,0.2884579613679528,9.810032938894615,-0.40906757413629546
1560000123210255616,0.003383122624902535,0.24131803973332921,0.0019728016232188617,0.30057586253546936,9.822192187340058,-0.45824079536362317
1560000123220278528,-0.0008596547630394663,0.24238124795380678,-0.001199744758196175,0.31269362481321983,9.824772701484449,-0.4396240766764345
1560000123230301696,-0.0029810433990542923,0.2476972890561946,-0.001199744758196175,0.32481174586400424,9.811072043966293,-0.3865845143818707
1560000123240324096,-0.004041737717061705,0.2604557579580913,-0.0022572601801462006,0.3369291331421666,9.738113526093134,-0.2636565165397551
1560000123250347264,-0.006163126353076531,0.2572661481685756,0.0009152860857038758,0.31343190447141533,9.693737683857641,-0.15516494352022092
1560000123260369664,-0.006163126353076531,0.2689614237219118,0.0009152860857038758,0.26495612910490274,9.669414663770905,-0.05680997426689169
1560000123270392832,0.003383122624902535,0.2710878401628669,0.004087832467118913,0.2763426854141699,9.657106326297471,-0.05562142285196492
1560000123280416000,0.005504511492742059,0.28065669927524795,-0.00014222933624614964,0.25554467706743134,9.673258251349468,-0.0937850245357103
1560000123290438656,0.006565205463012425,0.2817198926238085,-0.003314775602096226,0.18283750986363373,9.73405977080011,-0.19213122005960465
1560000123300461824,0.006565205463012425,0.2849095321571582,-0.001199744758196175,0.20562959475106313,9.79486751072194,-0.3292421495835539
1560000123310484480,0.007625899896932187,0.29979438775617595,-0.0022572601801462006,0.23814032339516716,9.841941829333015,-0.4536343012413631
1560000123320507392,0.005504511492742059,0.29447836152570517,-0.005429806445996277,0.20178534159016392,9.829780327612246,-0.47822180832423133
1560000123330530048,0.005504511492742059,0.28809914194667385,0.0019728016232188617,0.2224603108414332,9.810465169664612,-0.4449533866655656
1560000123340553216,0.0023224281909827726,0.3040472206380862,-0.003314775602096226,0.2830569953783634,9.786141960569786,-0.3711847620426871
1560000123350576128,-0.004041737717061705,0.31255285665807264,-0.005429806445996277,0.25980271507005476,9.737780009750844,-0.2488150602961341
1560000123360599040,0.0023224281909827726,0.3040472206380862,-0.004372291139611212,0.2308558115923709,9.703309046764442,-0.14975327253111254
1560000123370622208,-0.0029810433990542923,0.309363246868557,-0.005429806445996277,0.1944945589217403,9.691146053880532,-0.08827392004988947
1560000123380644864,-0.0008596547630394663,0.318932105980938,0.0009152860857038758,0.119906937322873,9.678985493847668,-0.07529072092219447
1560000123390667776,0.004443817058822297,0.30830005351999645,-0.004372291139611212,0.05567011492403266,9.678302323997647,-0.09385474054376855
1560000123400690432,0.0023224281909827726,0.30723683042760186,-0.0022572601801462006,0.0799038925691301,9.726939513564531,-0.19219304962534028
1560000123410713600,0.005504511492742059,0.3019208041971311,-0.001199744758196175,0.03280919317177074,9.775578285719702,-0.3122430843737932
1560000123420736512,0.005504511492742059,0.3040472206380862,-0.001199744758196175,-0.06412735609813106,9.824216198333394,-0.4474602432957876
1560000123430759168,0.003383122624902535,0.3040472206380862,-0.003314775602096226,-0.05325780725674243,9.824772701484449,-0.4611594319066177
1560000123440782080,-0.0029810433990542923,0.28703591885427926,-0.00014222933624614964,-0.041139849093251975,9.805874800205835,-0.42091517262825
1560000123450804992,0.00020103955496794668,0.2849095321571582,-0.003314775602096226,-0.029021340077006998,9.757231102443674,-0.29797585728999726
1560000123460828160,-0.005102432150981467,0.2817198926238085,-0.006487321983511263,-0.007346156034806758,9.689406628107601,-0.1556453266808811
1560000123470851072,-0.0029810433990542923,0.2764038663933377,-0.003314775602096226,0.0008860193535700743,9.634796138598976,-0.026674104897320954
1560000123480873984,0.0023224281909827726,0.2700246170704723,-0.0022572601801462006,-0.059702934209814915,9.659116844327379,0.022498708827051635
1560000123490896896,0.005504511492742059,0.26364536774760694,-0.003314775602096226,-0.09889034014958228,9.697751026605372,-0.0658127856719046
1560000123500919296,0.011868676705312442,0.24876048240475512,-0.003314775602096226,-0.12312223261587507,9.746384456303911,-0.2501828562436091
1560000123510942464,0.010807983198691473,0.24344445617428434,-0.00014222933624614964,-0.12340238342917331,9.83109464550207,-0.47105868380705884
1560000123520965376,0.012929372066530997,0.2296227790519101,-0.001199744758196175,-0.14223898771138282,9.887869577567635,-0.6398030067618096
1560000123530988288,0.004443817058822297,0.21686429527809636,0.0009152860857038758,-0.1907130332194512,9.900030653627416,-0.7258605706076087
1560000123541011456,-0.0019203490810468793,0.20516903459667724,-0.001199744758196175,-0.22962913926468512,9.864236262461908,-0.6180021300588642
1560000123551034112,-0.004041737717061705,0.19772659192525133,-0.001199744758196175,-0.25683638770972234,9.808711494694482,-0.4396352653730708
1560000123561057024,-0.009345209654835818,0.18496812302335464,0.0009152860857038758,-0.24471680225840747,9.723577580655471,-0.1814396498481325
1560000123571079680,-0.011466598059025945,0.1700832228085858,-0.0022572601801462006,-0.2611414980269712,9.63845204251039,0.026056085139697635
1560000123581102848,-0.006163126353076531,0.1541351292452564,-0.00014222933624614964,-0.2974962541589939,9.55332688851413,0.1981675667329897
1560000123591126016,-0.0008596547630394663,0.14775589479430806,0.0019728016232188617,-0.2499655524989451,9.564407013263398,0.13929388879228294
1560000123601148672,0.006565205463012425,0.13074459301050112,-0.00014222933624614964,-0.20620920630132447,9.61439565268047,0.03480822329426951
1560000123611171840,0.009747288764771711,0.12542856678003034,-0.001199744758196175,-0.1698587452875665,9.723828830307614,-0.13728278177676986
1560000123621194496,0.013990065573151966,0.1084172649962234,0.0009152860857038758,-0.11428797950801045,9.785394162126382,-0.3388260310814135
1560000123631216896,0.013990065573151966,0.10203803054527505,0.0019728016232188617,-0.058252732176082664,9.838789258928436,-0.5221849734368649
1560000123641204736,0.004443817058822297,0.09246917886885253,-0.001199744758196175,-0.022026483506437204,9.911496245610396,-0.5956862488025134
1560000123651227392,0.004443817058822297,0.08077391075147489,-0.00014222933624614964,-0.021333697214889286,9.891417566462666,-0.5898570835342214
1560000123661250816,-0.0029810433990542923,0.05950977980373695,-0.004372291139611212,-0.0455682675099022,9.806299852339988,-0.5283936445660387
1560000123671273472,-0.005102432150981467,0.060572984306235256,-0.004372291139611212,-0.10573367143626453,9.757240965252723,-0.39402861971381853
1560000123681296640,-0.009345209654835818,0.0403720690149334,-0.00014222933624614964,-0.18044347120851675,9.718044775769943,-0.25402606294829866
1560000123691319296,-0.010405903625106183,0.025487179954102324,-0.003314775602096226,-0.2773892371924662,9.693723202212004,-0.10650237826885611
1560000123701342464,-0.007223820786996293,0.015918324559700547,-0.005429806445996277,-0.2692378369810714,9.659814523047853,-0.05590593517639346
1560000123711365120,-0.0029810433990542923,0.00528626233906343,0.0009152860857038758,-0.23745222133245897,9.63249727545832,-0.052157354566768385
1560000123721387776,-0.0008596547630394663,-0.004282594217206864,-0.004372291139611212,-0.22533670728943317,9.644655350761806,-0.13819364771709775
1560000123731410944,0.0012617339888877088,-0.013851450773477159,-0.001199744758196175,-0.19184312477493387,9.692567502647469,-0.23869607187074438
1560000123741433856,0.004443817058822297,-0.025546719820349617,-0.001199744758196175,-0.14337555532200144,9.765523590195707,-0.34932666165531645
1560000123751456768,0.004443817058822297,-0.029799543407311724,-0.0022572601801462006,-0.07096648947488979,9.802441268018635,-0.4721012903273727
1560000123761480192,0.006565205463012425,-0.04255801974516693,-0.00014222933624614964,0.0017416546241100922,9.829489590220078,-0.5568902277315081
1560000123771502848,0.00020103955496794668,-0.038305194299215195,0.005145348004633898,0.07445163475927574,9.841651091940847,-0.5814777156550958
1560000123781525248,-0.0019203490810468793,-0.04149481152468937,0.0009152860857038758,0.14715389752757713,9.815489164538505,-0.5188968974985251
1560000123791548416,-0.005102432150981467,-0.03724198979671689,-0.006487321983511263,0.20165222482196413,9.765303582976895,-0.407444530099233
1560000123801571328,-0.0008596547630394663,-0.03617878157623933,-0.0022572601801462006,0.1774159227536989,9.655858365833597,-0.18616033297265772
1560000123811594496,-0.0019203490810468793,-0.04149481152468937,-0.004372291139611212,0.14605531357533802,9.603602169235714,-0.044370541065862905
1560000123821617408,0.003383122624902535,-0.03617878157623933,-0.005429806445996277,0.10970140568449276,9.591441029130769,0.04168315572764289
1560000123831640320,0.011868676705312442,-0.038305194299215195,-0.0022572601801462006,0.07335283638055966,9.591293784421964,-0.10298772623556035
1560000123841663232,0.017172148874911253,-0.03724198979671689,-0.004372291139611212,0.05109533295035362,9.662009690234155,-0.3219861621770705
1560000123851685888,0.017172148874911253,-0.03617878157623933,-0.001199744758196175,0.05109533295035362,9.844420885456156,-0.6539144512090107
1560000123861708544,0.015050760007071728,-0.032989162491775526,0.0019728016232188617,0.0606404855236749,9.921458126943588,-0.8793107301295535
1560000123871731712,0.007625899896932187,-0.03617878157623933,-0.0022572601801462006,0.07958117480301026,9.963252158346704,-1.0275501775662281
1560000123881754624,0.0012617339888877088,-0.027673132543325485,-0.003314775602096226,0.12805233175213893,9.975412511210905,-0.9660841610094631
1560000123891777536,-0.011466598059025945,-0.026609924322847922,-0.00014222933624614964,0.16940192814812605,9.908965450776387,-0.810703818982232
1560000123901800704,-0.01358798692686547,-0.019167481651422014,0.0009152860857038758,0.20575562220806454,9.787361443842139,-0.5894242276662727
1560000123911823360,-0.022073541470924773,-0.013851450773477159,0.0030303169296039267,0.24210972197353084,9.665756079812853,-0.23458365939122194
1560000123921846272,-0.0157093748674062,-0.010661831689013357,0.0009152860857038758,0.2549749153165476,9.558294563220132,0.07903136097877712
1560000123931868928,-0.008284515220916056,-0.003219387971905782,0.004087832467118913,0.23074041005415755,9.47317649596625,0.3248844187964115
1560000123941891840,0.0012617339888877088,-0.004282594217206864,-0.0022572601801462006,0.18742047758750457,9.464674251589713,0.2996528352030791
1560000123951914752,0.006565205463012425,0.001033437125485398,0.0009152860857038758,0.12533073729052222,9.499620501331066,0.16446118954978842
1560000123961937664,0.022475619189912477,0.006349468235803957,0.0009152860857038758,0.004187064177819,9.633346002515914,-0.13049233320198944
1560000123971960832,0.024597009912349588,0.0020966432545996283,0.004087832467118913,-0.08852244624202316,9.731401966914966,-0.46156071122240766
1560000123981983488,0.024597009912349588,-0.001092975481303618,0.0030303169296039267,-0.16121989073218848,9.804354756387243,-0.8180179905413514
1560000123992006400,0.022475619189912477,-0.01172503805050129,0.0030303169296039267,-0.5089355301793537,9.769320011578449,-0.9318957115453043
1560000124002029056,0.022475619189912477,-0.025546719820349617,0.007260378617404029,-0.8884412841935202,9.685822231945544,-1.066293748664269
1560000124012052480,0.024597009912349588,-0.05531649608302214,0.0019728016232188617,-1.312552589127331,9.527743087621273,-1.2383939974682825
1560000124022075392,0.02883978579343105,-0.10422398499348784,0.008317894154919014,-0.8311475828896223,9.580097628393526,-1.449172957986275
1560000124032098048,0.03838603569870891,-0.1382465811251432,0.008317894154919014,-0.2329528213074397,9.675925952653904,-1.6796153601397095
1560000124042120960,0.04156811714587061,-0.17758521092322788,-0.001199744758196175,-0.1965994420875135,9.71240701124651,-1.95006574102903
1560000124052143872,0.04368950601371013,-0.22968232449512627,0.0019728016232188617,0.1809095232863125,9.741755341334969,-2.2637779437901444
1560000124062166784,0.04262881343438796,-0.2233030751722609,-0.001199744758196175,0.7989167811745193,9.766075440622476,-2.6079876518347684
1560000124072189696,0.03414325796302986,-0.1999125389375056,-0.008602353058541234,0.5801274962861289,9.886362022011348,-2.6732650612014033
1560000124082212608,0.0214149266105903,-0.22755590805417114,0.0030303169296039267,0.34054723463755876,9.951573090830347,-2.5684851918297986
1560000124092235520,0.011868676705312442,-0.1743955862617952,0.0009152860857038758,0.08611148617899433,9.927256000327327,-2.1997439133087564
1560000124102258432,0.0012617339888877088,-0.14462583044800859,0.0009152860857038758,0.46990881010039726,10.027211447152537,-2.120897714478488
1560000124112281344,-0.010405903625106183,-0.12867772201276217,-0.001199744758196175,0.8446717392519674,10.115716680176597,-2.086588659580166
1560000124122304256,-0.017830763735245725,-0.07339100608730664,-0.003314775602096226,0.42056175270780494,10.006277364911462,-1.902196130959537
1560000124132327168,-0.028437708074443346,-0.05850611330849631,0.0030303169296039267,0.35134429928806077,9.97520171811273,-1.717955995345221
1560000124142371840,-0.039044648704445795,-0.03617878157623933,0.0009152860857038758,0.5332465944553539,9.999541156199586,-1.5334205578887976
1560000124152394752,-0.04965159675283859,-0.010661831689013357,0.0030303169296039267,0.6313752823498449,9.868022244354316,-1.1066740236218742
1560000124162417408,-0.05283367820000029,0.003159849616087562,0.008317894154919014,0.7002681988501187,9.781169866164749,-0.6622136416392037
1560000124172440832,-0.05495506706783981,0.025487179954102324,0.0019728016232188617,0.7245060001469013,9.769008392358904,-0.19502895430438283
1560000124182463488,-0.04116603757228532,0.0403720690149334,0.0019728016232188617,0.672566831510632,9.374640803176678,0.37836202924647794
1560000124192486144,-0.028437708074443346,0.049940924409335175,-0.00014222933624614964,0.6336217851570448,9.020628823244847,0.8323036980043306
1560000124202508800,0.0023224281909827726,0.060572984306235256,-0.003314775602096226,0.7426818378340811,9.300315119798803,0.6356124910029053
1560000124212531968,0.013990065573151966,0.07652107786956464,-0.007544837521026249,0.6956045320426932,9.57286230410937,0.20134783047710225
1560000124222554880,0.024597009912349588,0.08715314520242323,-0.008602353058541234,0.5380967048989547,9.840349086941085,-0.4009295413027635
1560000124232578048,0.018232843308831015,0.09778520509932331,-0.007544837521026249,0.2134377228878418,10.02395467703561,-0.7851592041189384
1560000124242600704,0.015050760007071728,0.11160688965765608,-0.008602353058541234,-0.03434921015136101,10.117347299071586,-0.9910113211218022
1560000124252623616,-0.0029810433990542923,0.1211757413340786,-0.005429806445996277,-0.15551809365593564,10.068710109504702,-0.9172575914059206
1560000124262646528,-0.010405903625106183,0.13180780123097868,-0.001199744758196175,-0.30524648026390144,9.943688072822432,-0.5056928526385054
1560000124272669440,-0.02101284703700501,0.13180780123097868,-0.00014222933624614964,-0.3662914898062156,9.790990262487844,-0.03348670097194783
1560000124282692352,-0.01995215260308525,0.11692292332408538,-0.001199744758196175,-0.002705929371547011,9.608560752479198,0.2984771127185877
1560000124292715264,-0.017830763735245725,0.11479650688313026,-0.00014222933624614964,0.27571331995551085,9.490216786054978,0.551242539322901
1560000124302738176,-0.010405903625106183,0.11798612410860443,-0.00014222933624614964,0.49381731640093146,9.417260092110919,0.7479191263559162
1560000124312761088,0.003383122624902535,0.11479650688313026,-0.00014222933624614964,0.5686662939217489,9.512029337015662,0.5691467228263637
1560000124322784000,0.006565205463012425,0.11904933232908199,-0.00014222933624614964,0.524690987609266,9.618672435327785,0.31374072071913595
1560000124332806912,0.015050760007071728,0.1211757413340786,-0.005429806445996277,0.2944803467886168,9.740260289900782,-0.055011494322232735
1560000124342829824,0.018232843308831015,0.1339342176719338,-0.005429806445996277,0.11179573202878199,9.861869961472626,-0.3273184824908699
1560000124352852736,0.011868676705312442,0.13818705055384406,-0.004372291139611212,-0.030946152479554574,9.956467167182646,-0.5254086353988359
1560000124362875648,0.004443817058822297,0.14243986856383728,-0.003314775602096226,-0.05518497241364388,9.932143206832189,-0.5131137946626677
1560000124372898560,-0.005102432150981467,0.13499742589241137,-0.006487321983511263,0.04116836399301284,9.872226737219457,-0.38567748221096126
1560000124382921472,-0.006163126353076531,0.1520087276762183,-0.00014222933624614964,0.22295952294247312,9.787093482514909,-0.1766650795204115
1560000124392944384,-0.008284515220916056,0.1520087276762183,-0.001199744758196175,0.3091962248548481,9.677994047006306,0.05657052559884845
1560000124402967296,-0.004041737717061705,0.15945117034764422,-0.003314775602096226,0.3332730792079663,9.596682031299753,0.21430262158984
