#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1560051885995513088,0.005504511492742059,0.5262573074323029,-0.006487321983511263,0.26082573416045624,9.652712872767163,-0.1394356277915719
1560051886005535488,0.007625899896932187,0.5262573074323029,-0.004372291139611212,0.17611808231813592,9.725573852987491,-0.26219825662650204
1560051886015557888,0.009747288764771711,0.5145620913666349,-0.005429806445996277,0.07545489874040306,9.798432552766172,-0.3849565998819705
1560051886025580288,0.008686594330851949,0.5081828122999354,-0.007544837521026249,-0.04554273845752452,9.87128613660482,-0.5077057583291849
1560051886035602688,0.004443817058822297,0.5007403696285095,-0.009659868133796379,-0.09563080522474571,9.883143886221205,-0.5071283720973191
1560051886045624832,-0.0029810433990542923,0.4911715105161285,-0.009659868133796379,-0.11487125766250676,9.868875399728777,-0.4652669869921127
1560051886055647232,-0.0029810433990542923,0.48479226119326313,-0.0022572601801462006,-0.07856604062936626,9.80815416398448,-0.36705162724176876
1560051886065669888,-0.0029810433990542923,0.4773498185218372,-0.007544837521026249,-0.09587366379897933,9.747429584584028,-0.23774956773300615
1560051886075692288,-0.005102432150981467,0.46778098915329025,-0.006487321983511263,-0.14092576466884021,9.687828750194164,-0.093067757623715
1560051886085714176,-0.0008596547630394663,0.45395929715899896,-0.006487321983511263,-0.08042713001367516,9.663544296083908,-0.03169336978908262
1560051886095736576,-0.0008596547630394663,0.45183288071804384,-0.008602353058541234,-0.03547895425001488,9.66006931115532,-0.01765150546197242
1560051886105759232,0.005504511492742059,0.4401376051647077,-0.005429806445996277,-0.011277772823318183,9.684355498425141,-0.06675451967825773
1560051886115781632,0.006565205463012425,0.43163196914472124,-0.006487321983511263,-0.0070705737685035075,9.718671530540632,-0.17670181957464717
1560051886125803520,0.007625899896932187,0.436947995375192,-0.003314775602096226,0.01729873439205116,9.757815430543266,-0.30219955439390717
1560051886135825920,0.010807983198691473,0.43056874605232665,-0.005429806445996277,0.1262208616802209,9.806394698726809,-0.4372536963984751
1560051886145848320,0.013990065573151966,0.4231263331247348,-0.0022572601801462006,0.15990372294099373,9.847422627867676,-0.534139955135097
1560051886155870720,0.006565205463012425,0.4167470838018694,-0.006487321983511263,0.1485112091780249,9.88243233844587,-0.605882225315272
1560051886165893120,0.0012617339888877088,0.41036783447900405,-0.004372291139611212,0.1727143372613576,9.845999532317004,-0.5813287427736471
1560051886175915520,-0.0008596547630394663,0.41036783447900405,-0.010717383671311365,0.17166261850180897,9.81463535435387,-0.5209055860442307
1560051886185937920,-0.005102432150981467,0.41249425091995917,-0.007544837521026249,0.13535631388441768,9.790346744417812,-0.4104100405882603
1560051886195960064,-0.007223820786996293,0.408241447781883,-0.007544837521026249,0.17798080715475192,9.736356481813344,-0.3299454558291614
1560051886205982464,-0.006163126353076531,0.40292539180757814,-0.007544837521026249,0.19464078339527646,9.685989059605594,-0.26936700001569314
1560051886216004864,-0.0029810433990542923,0.408241447781883,-0.008602353058541234,0.04942422055008083,9.673845173082327,-0.25709045059113717
1560051886226027264,-0.0008596547630394663,0.39760936557710735,-0.008602353058541234,0.08166041684737613,9.698801253469735,-0.31982597095468546
1560051886236049664,0.003383122624902535,0.408241447781883,-0.008602353058541234,0.2244011970673038,9.747272917018392,-0.4302174256674494
1560051886246071808,0.0023224281909827726,0.40398861489997273,-0.007544837521026249,0.09115464996710029,9.783741135165537,-0.5285267796671332
1560051886256077824,0.004443817058822297,0.3997357820180625,-0.007544837521026249,0.03200697661364728,9.815196694001134,-0.621646820325139
1560051886266100480,0.003383122624902535,0.39654614248471276,-0.008602353058541234,0.08041796413634411,9.83948660306446,-0.7075924244967923
1560051886276122624,-0.0008596547630394663,0.39760936557710735,-0.004372291139611212,0.06065967570978591,9.83445807625176,-0.7342561845249186
1560051886286144768,-0.004041737717061705,0.3933565326951971,-0.004372291139611212,0.02925656040462531,9.81493785464072,-0.7365900924156842
1560051886296167168,-0.0008596547630394663,0.39760936557710735,-0.003314775602096226,0.017154999899164254,9.766362192935881,-0.6997598590368629
1560051886306189568,-0.004041737717061705,0.38378770332665013,-0.003314775602096226,0.01231806054543405,9.732367239960507,-0.6408215956063097
1560051886316212224,-0.006163126353076531,0.37847167709617935,-0.004372291139611212,0.01231806054543405,9.70807985538589,-0.5671615830846588
1560051886326234368,-0.004041737717061705,0.3667764015428432,-0.008602353058541234,-0.07224168920721066,9.671667026570558,-0.48123935329449097
1560051886336256768,-0.004041737717061705,0.3593339291275832,-0.010717383671311365,-0.13778344297658543,9.64966399884463,-0.41474885037649
1560051886346278912,-0.0008596547630394663,0.34870187666664165,-0.006487321983511263,-0.17408672301111675,9.64966399884463,-0.3779200782273855
1560051886356301568,0.010807983198691473,0.3465754602256865,-0.006487321983511263,-0.1815682939250749,9.67858953458171,-0.44830764321513783
1560051886366323968,0.011868676705312442,0.3306273815342742,-0.0022572601801462006,-0.19085296141891828,9.719680811606569,-0.548877483107205
1560051886376346112,0.01611145444099149,0.32212174551428774,-0.007544837521026249,-0.2392580566404488,9.780399701323747,-0.6593654974312845
1560051886386368512,0.012929372066530997,0.31574249619142236,-0.005429806445996277,-0.2305818129726109,9.82679850685032,-0.7481395381700089
1560051886396390656,0.009747288764771711,0.2955415548742657,-0.001199744758196175,-0.18217743645006368,9.86322869415783,-0.8217971207322748
1560051886406413312,0.005504511492742059,0.290225558387629,-0.001199744758196175,-0.16961820694013782,9.863687148080317,-0.7863548087305108
1560051886416435456,0.0023224281909827726,0.2849095321571582,-0.001199744758196175,-0.1202121216053558,9.826251866148597,-0.7258716491010991
1560051886426457856,-0.0029810433990542923,0.2689614237219118,-0.003314775602096226,-0.011298075877471198,9.729099937110217,-0.6276577572001346
1560051886436480256,0.0012617339888877088,0.2625821743990464,-0.001199744758196175,-0.04454721170912106,9.736566243772755,-0.5102143828852161
1560051886446502656,-0.0029810433990542923,0.25088689884571025,-0.004372291139611212,-0.09306157067813896,9.748818628674409,-0.4074466441816712
1560051886456525056,0.004443817058822297,0.2445076643947619,-0.004372291139611212,-0.0325546653671292,9.651668747727703,-0.39517009475711523
1560051886466547200,0.007625899896932187,0.23387561193382034,-0.004372291139611212,-0.0701034289896318,9.659948548157278,-0.41131458751237165
1560051886476569600,0.009747288764771711,0.22536996104191687,-0.004372291139611212,-0.17900615123411703,9.744946970450624,-0.44814095508930957
1560051886486592256,0.010807983198691473,0.21261149214002018,-0.003314775602096226,-0.1815682939250749,9.723231079880128,-0.5688840227698111
1560051886496614656,0.009747288764771711,0.1987898001457289,-0.003314775602096226,-0.1815682939250749,9.753485717309738,-0.6640797060617031
1560051886506636800,0.009747288764771711,0.1892209559052649,-0.003314775602096226,-0.1815682939250749,9.874924694232647,-0.7131861938197859
1560051886516659200,0.007625899896932187,0.18177849836192195,-0.00014222933624614964,-0.1815682939250749,9.846340782359496,-0.7054194109703327
1560051886526681600,0.0023224281909827726,0.17327284747001848,-0.0022572601801462006,-0.17539706218218443,9.787924601060103,-0.6704309955682964
1560051886536704000,0.003383122624902535,0.1679568212395477,-0.003314775602096226,-0.13908914492873622,9.800070355549323,-0.5844861596834574
1560051886546726144,0.00020103955496794668,0.15945117034764422,-0.003314775602096226,-0.10965675387417326,9.763936151956099,-0.5264369496006558
1560051886556748544,0.0023224281909827726,0.14881910301478563,0.0009152860857038758,-0.08545364465060214,9.691071750955784,-0.4896067353546022
1560051886566770944,0.00020103955496794668,0.14031346699479919,-0.001199744758196175,-0.08462512990947602,9.747218661205213,-0.5002024689271317
1560051886576793344,0.005504511492742059,0.13074459301050112,-0.00014222933624614964,-0.06702343435340426,9.777028436344608,-0.5303358977176027
1560051886586815488,0.0012617339888877088,0.12542856678003034,-0.0022572601801462006,-0.018616180549345857,9.752739798558505,-0.5917208494390623
1560051886596838144,0.004443817058822297,0.11692292332408538,-0.001199744758196175,-0.01628656085877503,9.783939686164022,-0.6344099594436059
1560051886606860544,0.0023224281909827726,0.1137332986626527,-0.00014222933624614964,-0.022600083521606737,9.820900114652924,-0.6634121969796009
1560051886616882944,0.0023224281909827726,0.10416444698623017,-0.0022572601801462006,0.0016055532941811543,9.796610062036263,-0.6511341891644862
1560051886626905088,0.0012617339888877088,0.09672199687884575,-0.0022572601801462006,-0.007918966377553079,9.779090825695127,-0.6251704108694043
1560051886636927488,-0.0008596547630394663,0.09565878865836819,-0.0022572601801462006,-0.044224185768198775,9.766946578546266,-0.588339611501106
1560051886646949888,-0.0019203490810468793,0.08821634598694228,-0.001199744758196175,-0.03428664061777989,9.74320040589255,-0.539778221003895
1560051886656972288,0.0012617339888877088,0.0850267287614681,0.0019728016232188617,-0.022184279449178418,9.727490951408186,-0.4993416543070497
1560051886666994432,0.005504511492742059,0.07971070253099732,0.0009152860857038758,-0.010081568053726547,9.727490951408186,-0.4747858199223855
1560051886677017088,0.0023224281909827726,0.0722682524236129,-0.001199744758196175,0.002021177361988995,9.73661418289885,-0.48712339425913587
1560051886687039488,0.0023224281909827726,0.07545787708504559,0.0030303169296039267,0.01412398487027519,9.750571254382663,-0.5116794223686352
1560051886697061632,0.0023224281909827726,0.06907864263409724,-0.0022572601801462006,0.026227305819684833,9.774862921304335,-0.5362364576305652
1560051886707084032,0.004443817058822297,0.06588901797266455,-0.001199744758196175,0.018459259480527977,9.785860195516761,-0.560793064652265
1560051886717106432,0.0023224281909827726,0.06269940074719038,-0.003314775602096226,-0.005745657301679981,9.785860195516761,-0.5853483510222485
1560051886727129088,0.0012617339888877088,0.05419374985528691,-0.003314775602096226,0.015808983137567664,9.785860195516761,-0.5982978347897266
1560051886737151232,0.0023224281909827726,0.05632016257826278,-0.003314775602096226,0.027573071604227232,9.785860195516761,-0.597974838957353
1560051886747173632,0.00020103955496794668,0.044624894460885134,-0.003314775602096226,0.015526957208087683,9.785860195516761,-0.5735338538970746
1560051886757270784,0.00020103955496794668,0.0414352735174317,-0.00014222933624614964,0.003349507287993639,9.767860083759825,-0.5397280330255533
1560051886767293440,-0.004041737717061705,0.0456881026813627,-0.00014222933624614964,-0.005388323344608861,9.746946719234984,-0.5028954826007233
1560051886777315584,-0.0008596547630394663,0.0403720690149334,-0.00014222933624614964,0.006714205975746323,9.746946719234984,-0.4660622971154192
1560051886787337728,0.0012617339888877088,0.03718244807147997,-0.001199744758196175,0.005819868264531892,9.746946719234984,-0.4555996199506241
1560051886797360384,0.003383122624902535,0.03292962634350749,0.0019728016232188617,-0.0062823383234782496,9.746946719234984,-0.4678770082855674
1560051886807382784,0.0023224281909827726,0.023360769090116085,0.0030303169296039267,0.004242605544401009,9.758299636818967,-0.5031075085804884
1560051886817404928,0.00020103955496794668,0.022297560869638522,-0.00014222933624614964,0.004266666672970869,9.770443294438415,-0.5317685496380454
1560051886827427328,0.004443817058822297,0.01698153092118848,0.0019728016232188617,-0.019936454337951236,9.7825873612718,-0.544045281342474
1560051886837449984,-0.0019203490810468793,0.011665499113748812,-0.001199744758196175,-0.008778010085403128,9.785860195516761,-0.5473538688601245
1560051886847472128,0.0023224281909827726,0.00528626233906343,0.0019728016232188617,0.013871477536754976,9.784301322200035,-0.5457779660152855
1560051886857494528,-0.0019203490810468793,0.003159849616087562,0.0009152860857038758,0.025973217726554407,9.772157075051176,-0.5335010520255712
1560051886867516672,0.003383122624902535,0.0020966432545996283,-0.001199744758196175,0.03807504826320174,9.760012737238128,-0.5147635023247973
1560051886877539328,-0.0008596547630394663,-2.9769236002535893e-05,0.0019728016232188617,0.05017779514387594,9.747867479862425,-0.49020761268509017
1560051886887561728,0.00020103955496794668,-0.0021561817266047,0.0009152860857038758,0.07346351458259008,9.758170093797323,-0.48834597273357616
1560051886897583872,0.003383122624902535,-0.008535419430784896,0.0009152860857038758,0.09766605983594122,9.762493043010986,-0.48834597273357616
