#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1560244286291849728,-0.0019203490810468793,0.006349468235803957,0.0019728016232188617,0.07961150704858547,9.727490951408186,-0.2916529958630001
1560244286301872128,0.004443817058822297,-0.0064090067078090285,0.0030303169296039267,0.0734663266039183,9.73048363503685,-0.2946785255695013
1560244286311894784,0.0012617339888877088,0.0020966432545996283,0.0009152860857038758,0.08557608633825112,9.742635323859583,-0.3069635847602576
1560244286321917696,-0.0008596547630394663,-0.005345800578694798,-0.00014222933624614964,0.08205884438481796,9.75478792578041,-0.3192491655584388
1560244286331940096,0.003383122624902535,0.003159849616087562,-0.001199744758196175,0.07101894132939016,9.766403457375873,-0.3320770213363018
1560244286341962240,0.0012617339888877088,-0.0021561817266047,0.0009152860857038758,0.08312884462210952,9.766403457375873,-0.3566474405638349
1560244286351985408,-0.0019203490810468793,-0.004282594217206864,-0.001199744758196175,0.0898726053552732,9.766403457375873,-0.3648852156662745
1560244286362008064,-0.0008596547630394663,-0.003219387971905782,-0.00014222933624614964,0.0898726053552732,9.766403457375873,-0.3525994167568169
1560244286372030464,-0.0008596547630394663,-0.0021561817266047,-0.001199744758196175,0.0898726053552732,9.756169215426327,-0.34031484051920763
1560244286382052864,-0.0008596547630394663,-0.0064090067078090285,-0.00014222933624614964,0.0898726053552732,9.746946719234984,-0.3280303089164303
1560244286392075776,0.00020103955496794668,-0.005345800578694798,0.0009152860857038758,0.0898726053552732,9.746946719234984,-0.31574478452938254
1560244286402098432,0.0023224281909827726,0.001033437125485398,0.0019728016232188617,0.0898726053552732,9.746946719234984,-0.3191845797154029
1560244286412120832,-0.0008596547630394663,-0.007472213069296962,0.0009152860857038758,0.0898726053552732,9.747418763885538,-0.33146878992981793
1560244286422143488,0.0023224281909827726,-0.007472213069296962,0.008317894154919014,0.0898726053552732,9.759570517112694,-0.3437533015685741
1560244286432166400,0.0012617339888877088,-0.0021561817266047,0.0030303169296039267,0.09517277411926774,9.766403457375873,-0.3614146798032396
1560244286442188800,0.00020103955496794668,-0.001092975481303618,-0.0022572601801462006,0.10728098532148712,9.766403457375873,-0.3859816586806992
1560244286452211200,-0.0008596547630394663,-0.005345800578694798,-0.001199744758196175,0.09913253045564517,9.766403457375873,-0.38999949962516567
1560244286462233856,-0.0019203490810468793,0.003159849616087562,0.0019728016232188617,0.09272203664430542,9.76354401727589,-0.38421814042013325
1560244286472256512,0.00020103955496794668,-0.004282594217206864,-0.001199744758196175,0.10483125546035242,9.751392264048734,-0.35964911714262093
1560244286482278912,0.00020103955496794668,-0.004282594217206864,0.0030303169296039267,0.10158252127933469,9.746946719234984,-0.35845077343179477
1560244286492301568,0.0023224281909827726,-0.003219387971905782,-0.001199744758196175,0.0898726053552732,9.746946719234984,-0.36992546256775627
1560244286502324224,-0.0019203490810468793,-0.001092975481303618,-0.004372291139611212,0.0898726053552732,9.746946719234984,-0.35764039380413465
1560244286512346624,0.00020103955496794668,-0.0021561817266047,-0.00014222933624614964,0.08464267161698247,9.752195022941214,-0.36127217527644584
1560244286522369280,0.004443817058822297,-0.003219387971905782,-0.001199744758196175,0.07253273195902236,9.764347498358593,-0.3858426587143194
1560244286532391680,0.00020103955496794668,-0.004282594217206864,-0.00014222933624614964,0.080545007417566,9.766403457375873,-0.40020617234217754
1560244286542414592,0.0023224281909827726,-0.005345800578694798,-0.00014222933624614964,0.08708983697676102,9.769196000135564,-0.40684573890991005
1560244286552436992,-0.0008596547630394663,0.0020966432545996283,0.0030303169296039267,0.07498018539006164,9.781348186469842,-0.3945607990050996
